name,tag,region,rr,rank,puuid
Bruz1nL3nd4,FFFFF,br,117,1339,37cb784b-3a55-50af-9ee7-143863a45dc7
forgët,bidu,br,117,1340,618d5461-03bf-5637-a9ef-21ffaaf7993d
,,br,117,1341,
vnzin provocant,333,br,117,1342,691a8b0f-32d7-55cc-bdc2-c05555dec555
Osíris,0808,br,117,1343,547ab21b-dcd3-567e-b565-c9d1f4923fa6
megatobas,longe,br,117,1344,69672d4b-ec86-5723-a927-247914fa43ef
,,br,117,1345,
Jaw,naja,br,117,1346,93af79f7-fc08-5af6-a536-9953f4d8fef2
plt,keef,br,117,1347,9608ee3e-063f-5c87-ba82-823d89563e8e
hyunmin,bobob,br,116,1348,d7de4b72-678d-5d6b-a718-b674367ed183
swz,sofia,br,116,1349,7e381b7b-1d56-535c-9957-0976b4f7c52d
Mendes,biel,br,116,1350,0d5ede25-8c92-50c3-ba8b-24eb2ae9786d
ekzin22,pvna,br,116,1351,a94515ba-6ecb-5bcb-b066-91cd6debe53e
consume,gigi,br,116,1352,817b91e0-7120-5245-b908-a979d4dbb1ad
drs1 rei de itu,dela,br,116,1353,53ef3465-a515-5cec-abd7-4f67330a52ba
pkz aura farming,PKZ,br,116,1354,07f8a844-562a-561d-b3f8-4cda9e155e51
Tonhãooo,lindo,br,116,1355,97d9af43-e4e4-5f7e-a82b-23671cdb59d6
ptk 太陽,anysz,br,116,1356,8e274567-2305-5684-9858-99e3f031d246
soryn,kitty,br,116,1357,3bdd2891-98d4-52ed-90a3-c2f2e33fda43
07 sΣvΣяUs,japa,br,116,1358,6bf5380a-914a-5aee-9e6d-3687c18e2924
Simudzamvetsa,mkaka,br,115,1359,49550f0e-9ac4-580c-8f32-b937ad219a4e
marquinn,2503,br,115,1360,19f8eddd-45b1-563e-b0bf-47cddd21ce75
Nexo,hero,br,115,1361,363b67b5-ee9b-563f-a5b9-805b7907fcb8
mxt,aim,br,115,1362,0306bd7d-c88c-583b-b825-bc020826cb6d
AXIS matemágico,Haine,br,115,1363,7f1b646f-2cff-5193-8a2c-e425050ad7d7
RaroXT,RARO,br,115,1364,4a691c0c-8287-5fa0-bc7c-9bcda5b4b080
SIDOKA,007,br,115,1365,f3e6a61b-a850-556d-8c12-44b3fb0fdb77
jgc007,BR1,br,115,1366,50228b28-7e14-5b69-8c8e-395deb996916
Kovač,SKYEE,br,115,1367,77f1a67a-ca63-591f-91a5-5b95bc6c610d
SUP nK77,별가루,br,115,1368,04b35321-da29-5a54-ba11-01905837ada4
kqz,quack,br,115,1369,851739e2-168c-5557-87c7-3c0cad9cf891
,,br,115,1370,
,,br,115,1371,
Fubuki SHuuya,often,br,115,1372,95566ae9-2377-5fc8-918c-36c2a8a5dc8a
,,br,115,1373,
Artemis,worst,br,115,1374,072441c2-117a-5309-8d9e-36ffaa98bac5
MaxVerstappen1,MV3,br,115,1375,01acd687-16fa-5351-b67c-6fdded497beb
Macca,exe,br,115,1376,fbcee230-ec2b-59a9-9396-82a78be12c92
quarto hokage,1945,br,115,1377,74bc9e4e-cb2d-5df5-955f-1cfaffd81649
Concerned,9117,br,115,1378,37255c0e-7607-52c2-9816-890a553d716d
FLPPPP,NTA,br,115,1379,ffa4b08a-4948-5356-8eb2-5888ec020239
Gigante Real,nick,br,115,1380,7c8fbb82-520e-5075-841b-3e516da2e0ea
mayzer,001,br,114,1381,498f58c3-cd2a-55fc-adaa-fbbc6415096c
Danielz,002,br,114,1382,d44168dd-68ab-568d-923b-1f22e450b732
patrick jane,aim,br,114,1383,f532e1a5-2828-5bb1-b8b1-3b39f948b709
somudonickno,rad,br,114,1384,21683d98-2cfe-50bd-b6c0-352f0d34fa86
,,br,114,1385,
robloxaimer,gui,br,114,1386,b3c1ac71-0c5c-51d9-8a46-c55ead825368
JGRB,5926,br,114,1387,168ee09f-17a9-5be7-8131-7c24559f23f0
Royal 愛,Zzz,br,114,1388,8ebe17a7-6524-5f4b-a580-8b991764fb71
Valar Morghuliss,Gbm,br,114,1389,e0e6a47a-ba75-582c-872d-d8cd22e29f87
shaka1,2007,br,114,1390,173dbe36-d2cf-5ee2-9c26-09d08ebf47a8
MOONZERA1,Bruh,br,114,1391,adacd2ed-2b11-57d4-bcc0-d3eb55c2ec54
luisa,sonin,br,114,1392,02462570-0524-550c-a0e6-f2d79d4dc6a7
,,br,114,1393,
,,br,114,1394,
,,br,114,1395,
Missel Blanco,Uup,br,114,1396,789bc96e-ff2a-59ef-9dd5-abf57f57ba2b
sure,brec,br,113,1397,4ea922b4-5391-59d9-ba5f-69ae7ad91303
Venitesplay,Belly,br,113,1398,9ba21ba5-65c4-5fd2-9af2-380a2b908b28
bitetti,pizzy,br,113,1399,854c72d6-2ad1-54b3-ac1b-223c56977291
,,br,113,1400,
SydneeySweeney,7082,br,113,1401,258b638a-f3ef-588c-a3e0-478cd7490e89
,,br,113,1402,
Tadalafila 20mg,NXL,br,113,1403,f7239ecb-d0e3-574f-af72-641dac4da136
Rei,nato,br,113,1404,1ede043e-3c92-54e8-a243-4a054aa39960
,,br,113,1405,
,,br,113,1406,
,,br,113,1407,
GRIFEZEIRA,9087,br,113,1408,124e11d2-d849-5557-9efa-eb4d79b6822a
,,br,113,1409,
,,br,112,1410,
xdxdxd,zap,br,112,1411,ac9a7c27-96db-53c0-b798-e9e71c358f82
tarado de velha,2910,br,112,1412,15482af6-49ec-5de6-a24b-ff0be4e0f5a4
rozca,arlfy,br,112,1413,29d5c898-aa58-562c-94d3-ae35d39a1e09
,,br,112,1414,
pwdro,julia,br,112,1415,11b626fb-7aa7-5d50-8f0b-b88379c5d447
aimcolor,kau,br,112,1416,70ec036d-7024-5f4d-b9e1-eedf2960d764
,,br,112,1417,
ferooyz,divo,br,112,1418,b473ca7a-1aa6-5a75-9044-073478ec07d7
Math3uszin,atsob,br,112,1419,7fa4fd95-1520-54a5-9444-76ed183406b9
dudinha,out,br,112,1420,519e4b86-0099-575d-a660-d2e0505cbae8
ffff,lol,br,112,1421,38c2a41a-c269-5844-bc1b-a5b10e24225e
paradise,zk1,br,112,1422,37ee336a-59d3-5627-9467-59ac75bb3554
Nero,1v5,br,112,1423,7c356160-31c4-530b-8852-b28eeedebc84
oto ao contrario,reri,br,112,1424,4c6720b9-ce27-5bd1-96b8-8c449da0f549
paiN FALLEN,awp,br,112,1425,8ae14a16-4721-5312-9bdf-17ebbfc996f6
É o Chieef,duda,br,112,1426,83c6190b-bb5a-5c70-81a3-766208940835
Sovarada,uai,br,112,1427,421607d4-fba4-5f40-87dc-45c524e22419
SEN,skin,br,112,1428,f57aa34f-dcf4-570e-a6d1-197562d1db75
magz,SCCP,br,111,1429,c4418e71-e2e2-502f-84c6-5622cae29fc6
rotexjN,roro,br,111,1430,4fdac73d-cdff-5974-b39e-93693ebe7d8b
,,br,111,1431,
sobrunin,bea,br,111,1432,91c6d0da-83cf-5cc8-a5ed-c17a70fd3930
brN1,love,br,111,1433,e0e007fe-8d7b-516f-8bfa-4217234eac04
L0nely,1612,br,111,1434,338808c5-794e-565c-915b-de8807fbaf23
,,br,111,1435,
ws astuto,guto,br,111,1436,a667efbd-bc11-5d5e-bfe4-a66e630ec127
,,br,111,1437,
Necrozma,bill,br,111,1438,69a5ed9d-2c93-50ee-b5f0-1c76aad59ff3
senya,lina,br,111,1439,45963d81-86cb-5aa0-9466-a8649cee1475
rv made in braza,puro,br,111,1440,f961fd4f-f4c3-5b39-b3cf-ed03bce56805
,,br,111,1441,
CtrlAlt Freitas,044,br,111,1442,7b4beff2-6675-594b-a387-3534471addab
DarkTriad,HTN,br,111,1443,eca18924-20be-5e7c-a47a-480e86964fb4
たけしミキ,ボスン,br,111,1444,70bb2778-716c-5e2a-a12f-bebe7916e5d0
darnubra,BANDO,br,110,1445,822b3124-47ba-580e-bebe-89002df62fe9
pivowzera,085,br,110,1446,711fe246-dede-5f5d-b6ff-7c0d6524f128
الحشيش,weed,br,110,1447,047241e6-9fa5-5e7a-aa25-546eeb77f67a
PJL Gusta,PJL,br,110,1448,143a23c4-2b0e-509e-8aa5-61e7e5b3eb17
Sir AdrianoHyHeZ,HONRA,br,110,1449,0e33b0a1-7a84-5c0e-9212-0235f4e7bb02
,,br,110,1450,
jpx,aimer,br,110,1451,d101bfd1-0be3-5995-b637-ef94c76026e8
aimboss,lwo,br,110,1452,d981a0f2-0796-5210-b768-fd7b57a3fb10
,,br,110,1453,
melancholy,faint,br,110,1454,76f99e9b-fd86-5713-aa7f-c576cee44a34
bkl é mó chato,777,br,110,1455,2c558df9-4435-5879-bfd8-74762e963ba9
,,br,110,1456,
lamine yamal,tenso,br,110,1457,0747a5be-ab13-5589-ad31-2193e67bbb80
d4v1dpx,11y,br,109,1458,9f3ac61f-c55d-587c-a16e-54691d088833
Goblin Demolidor,BOMBA,br,109,1459,0d2fbf9a-c182-5a80-af41-0450a8c0ca1d
radiohead69,hate,br,109,1460,3fcc687e-228b-5f48-9f74-e055d1d64bb7
,,br,109,1461,
благословенjaный,Джая1,br,109,1462,f6b8e0a0-5b64-5b9b-a760-c2ad1c227583
,,br,109,1463,
DAX,LLL,br,109,1464,3eef080c-46e0-553b-8747-cd1269c74415
tenshi marolento,mibr,br,109,1465,156ad3d4-7786-5b8d-b33c-e46bad52b882
SasukeRenegado,Ódio,br,109,1466,99596f41-6e52-54b1-b607-672dcf434d06
あきのり先生,2002,br,109,1467,44a8c5cc-1c65-5ea2-82b7-173008973e13
TEX bagre,PINO,br,109,1468,660f5f77-1989-55a4-8d97-8623584547d4
motta,123,br,109,1469,ac9ae8ea-68ce-5f1d-9efa-c15d17f3da1b
LiLiN愛,crazy,br,109,1470,f3f19d50-01e5-5b85-a93c-48d675f5f6b2
Kshi,idc,br,108,1471,cb9e8493-b891-5a02-9dcd-a0605e0153ee
,,br,108,1472,
japblack,KNMT,br,108,1473,04109844-3899-57f5-8f7e-394bf09b9af2
sou eu real msm,ntc,br,108,1474,efdefadb-5c99-50da-8390-db93d9c612af
titoя,prime,br,108,1475,6ca5d8a6-30cf-5c44-9db3-febb0f63a83a
Farias,goat,br,108,1476,d3e2f452-66ec-5888-ac1e-d175f4387e1e
estevan,9961,br,108,1477,0affdb29-5a05-514f-b2bf-88e20eabe230
kBR,CAPTA,br,108,1478,a7113815-e4d7-5c22-90de-e776f87adcdb
Crashw,MVP,br,108,1479,de02ba67-0152-5aeb-b2a2-d57bdfc896ba
elegance,aim,br,108,1480,e4e8ff75-2851-5b4d-9070-7f4d840e41cb
3kkWSn,PJL,br,108,1481,8a836bcb-c8f2-5064-870f-4d9a633ee5d2
TzN,1109,br,108,1482,61556578-0e4f-5e86-9f88-00df59848a0e
Mario,MakiZ,br,108,1483,877b6e3d-8d6b-588d-85c5-85a1c970ed2f
,,br,108,1484,
RED,1555,br,108,1485,88855585-72a0-5c0d-a1c1-87f2a38365bf
Afiliado Do PT,é22,br,108,1486,1f3a2f92-16d5-552f-a145-313648264b8c
supra tunado,moca,br,107,1487,464fc57c-883a-53a8-a272-6d1a8491a5cf
,,br,107,1488,
,,br,107,1489,
Asta,177,br,107,1490,4334ec8e-fadc-5142-abec-4389f744008b
,,br,107,1491,
Lukin,Neph,br,107,1492,7a362b82-ac26-5586-ae94-8a55d6e79945
Bolt Super Cão,Bolt,br,107,1493,01fe4c0b-1ced-59a9-896b-4d5a994a14ff
BRÉCK D VIATURA,BR1,br,107,1494,c4ee1aec-cce0-5ecc-871a-d6f4371b6637
tea aim,BRKN,br,107,1495,66c97601-d280-58e6-a92b-20e2c468ad8a
Nihil,paris,br,107,1496,68f3d297-77ad-5955-84fb-bedd79e09998
,,br,107,1497,
skazy,1997,br,107,1498,d4e95951-2d4b-5947-8a32-eb5b41f6c4a1
kaumakill,000,br,107,1499,622abc30-10f2-5b4d-a369-85d598b8de9a
Aleki Is Back,ALPS,br,107,1500,9f2472ac-a6fd-5e5a-92c5-f36bf8d71f80
RANDANDANRANDAN,0a100,br,106,1501,32425876-d403-5151-9e3f-0c0739d10508
art,00006,br,106,1502,631d155a-3716-579e-ba0c-2b1d77bbc576
,,br,106,1503,
,,br,106,1504,
,,br,106,1505,
gvnzz,2009,br,106,1506,c60dac56-e203-5711-ae37-f3d03f4bb681
naabgoat,yhwh,br,106,1507,6fcea951-02fe-5000-a548-82150132126a
Guizin no tadala,Fila,br,106,1508,0e025373-1c5b-5a03-83c9-d2f9fa88e23d
shadowz,top1,br,106,1509,54c40132-6cc6-5352-92c9-d00cfb83aef5
kaiquehfd,hfd,br,106,1510,a2d8ad2c-c931-5004-8959-61a7777c9aea
Lohan,KKKK,br,106,1511,2b472c90-3ce5-5622-8d1d-7fd0b229b071
drin,8054,br,106,1512,e4ac8d7f-8a01-5a43-b8cb-be317a46f0bc
,,br,105,1513,
SpavaQu,carol,br,105,1514,7f931de4-65f4-5a5f-97a9-4738bb439e53
Qualkerkoisa,br1,br,105,1515,b079f603-b83e-5c35-842c-869435ba4754
,,br,105,1516,
DuAco,Gomes,br,105,1517,6bf78045-d3c4-5538-be85-351ec6621d6e
VeigaΨ,back,br,105,1518,b4cadb52-5c8d-548d-9bd0-d1c143575487
Rokas,MS802,br,105,1519,df9ad78f-c76f-55e7-aa29-f4d9eca49088
Kotzen,FPS,br,105,1520,785b21e1-7745-526d-b719-e43ddc027dd9
BEAST,priv,br,105,1521,fd6bba32-b8c4-5dfd-8b78-b4a68bf1d7a3
,,br,105,1522,
,,br,105,1523,
Yeshua,Cain,br,105,1524,f6fb4382-5aa7-5621-9a6a-d7f721907959
luiz,rcw,br,105,1525,c95461ef-78aa-5b0d-a8b6-fd8344b387e2
heey stark,jesus,br,105,1526,b4749e96-3316-5daa-bebb-e14a19e3acc3
ghxsttt,777,br,105,1527,6e747226-e08b-5907-b289-3888dc128b7a
chocolatebranco,vidin,br,105,1528,db4dfe06-b8ba-58d6-9734-211af415d7bb
OXE,OBA,br,105,1529,115381e2-cf6f-515e-9ba8-05c6f6657280
Nimitzz,Deus,br,105,1530,f663681e-196f-504f-8aaa-91795cca2797
florez,SUGOI,br,105,1531,2f5a716d-7a63-51fd-b304-37b84f57f588
POPSMOKE,1009,br,104,1532,83f5ba20-52d5-5f87-879e-97ecb0155ed1
Lamine Yamal,A19,br,104,1533,bec4f75c-6ec2-5670-a51f-26e57f2490d1
zaffer,αρχή,br,104,1534,5b8f6701-f872-5a74-9521-641cd0a0542d
Ricas Last Hope,SHAPE,br,104,1535,863e1f42-9d39-5c4f-a6eb-327a21781426
Zerkziin,YORU,br,104,1536,a2e9a4ea-e4cc-568a-85d8-aa9eeb3f0952
I never lose,k1ng,br,104,1537,82a8220b-2f4e-559e-b4a8-d606281cee8e
,,br,104,1538,
number one girl,pete,br,104,1539,1df51894-625b-551c-82df-080b5b6a04f6
r u ok,6 7,br,104,1540,7f56a9d6-a150-5225-ac63-629b2fac820f
ELTHOMPSON,0713,br,104,1541,6c76a4d8-2f5d-5b62-9967-2196d4526ee8
Æsahættr,ßËTÅ,br,104,1542,874a2169-09a9-5f87-884d-7774506619e1
porschzyn,japa,br,104,1543,fdf27b7c-c955-59a7-99ec-3d193549fb0f
Rud0,Lixo,br,104,1544,0128a289-ccb2-5133-9f02-11bab455d84c
felipe da manu,teamo,br,104,1545,a07b0b2f-d7c9-5110-af43-8fe1191c6ec7
juju di paris,777,br,104,1546,3e5d3881-f7a3-569f-a74e-5458d3933e9c
,,br,104,1547,
jzn,16y,br,104,1548,d8c61203-9a82-586d-b229-8ce6684c8512
wilmolas,2011,br,104,1549,b4f7a535-5033-5aaa-b587-25c247b79790
,,br,103,1550,
Smkjひ,444,br,103,1551,5d2f7582-c41a-524f-970c-258960fb77e4
Bobby Fischer,tso,br,103,1552,21414632-2e00-5f90-98ce-0eb075b0c237
gbr,vct,br,103,1553,117f13a0-09ef-591f-9099-524a24acfa97
Pedro Pelado,CACO,br,103,1554,e63f015b-bc22-5179-aa67-6e0601034de0
Magalhaz,Rnn,br,103,1555,c6da370b-2e28-538c-9d8e-2c88b5b30993
Sharkyo 7,Bruna,br,103,1556,8a0f0d2c-7583-5cd8-b721-fcb9ca899c20
BACU DU EXU,12345,br,103,1557,12c662ad-3cfd-5675-9f1e-f2987166602c
d4vi t3la pouco,15y,br,103,1558,a22e547b-22a1-580c-b28d-81d3d1298eb5
jway,0001,br,103,1559,0e8e9900-9814-57c4-8bf3-a3ebb3218e56
,,br,103,1560,
Oklesinho,512,br,103,1561,29646d0b-ed0f-52b4-b278-28829f2dad5d
away,verme,br,103,1562,449915aa-a63b-57b9-9212-2bd2b27f8d4e
BLO0DZIN,15y,br,103,1563,adaeb1cc-6175-5118-a91f-5ceb381cf49b
Eleven1x,ele11,br,103,1564,431afa12-e9e8-53ef-8ffb-a37953528348
jh0wzerA,BR2,br,103,1565,976cb6d9-89b1-5438-91db-687caf50c359
zangetsu,rg7,br,103,1566,421f8f2f-2551-5c4b-bd21-719ce60a2ca3
Grimmjow,VAL,br,103,1567,111fbee8-582b-5b54-969e-e98f8bb6bef5
pdrzk1,333,br,103,1568,545bef27-2009-5453-be53-0f9940268ff8
,,br,103,1569,
Dystopia,2016,br,103,1570,d065c5fc-6437-592a-bf37-730000e20bdd
ghost girl,leib,br,103,1571,3abece12-41d1-5e8d-b296-217165ffe7af
delusive,iwnl,br,103,1572,0258bf81-2c81-5c65-8dcb-eac2c034f2b8
ghost boy,abuse,br,103,1573,db1403d1-2ca0-5a16-93f6-c06ccfe0eda6
reVzuda,rsrs,br,102,1574,0b5e7b0a-fd47-55f8-8936-d6d9ad23ab1b
gulp gulp gulp,lett,br,102,1575,6fcff611-1d77-58c5-90a3-d09d734407bf
il Tata,武士道,br,102,1576,589b9b9e-2167-59f8-b940-b119c0208718
Chapa Chato,Sem,br,102,1577,e3621249-981d-5d6f-be21-9b3071a022a4
Grace Ashcroft,arax,br,102,1578,d510bed1-9dc8-5968-b7c0-4c57bd7e3669
fell in luv,mari,br,102,1579,6563da70-e2d4-5610-b1ce-1bb671285451
脂OTSUKA脂,TROLL,br,102,1580,67b007b4-b23b-5209-8d7b-2518add684f7
raizeen,1647,br,102,1581,5b6bfc2a-80be-588b-8fd3-0117c808cf2f
Jttジ,777,br,102,1582,6b530ae1-e886-5607-8f6d-ee1d3b8e9ef5
osvaldo cruz,baby,br,102,1583,2a4d1140-679b-59b7-8c0a-0dde82c5085f
Eternity,Mlena,br,102,1584,9df8dc6e-efb3-522d-8971-24176e8cfe17
пika,luffy,br,102,1585,9b1e638a-5180-5d58-8257-f5cb36ae94f7
NASHCS EDVERSOS,yotub,br,102,1586,bc4205ea-9611-5abd-86a7-3e37f5e94092
johnzP,duda,br,102,1587,a8f7ea6d-5ef0-5635-b73e-c6028b0ad7b3
Lcz,TOP1,br,102,1588,a3f017ec-9205-5f78-a234-3c9c158ff4a0
Shockinho,047,br,102,1589,380e956a-0449-57bf-9a38-9502b78c7661
vagabundo,1111,br,101,1590,aa02d36b-e7a4-5f82-b633-8d4c215bf0be
apollo coquette,Rebel,br,101,1591,f71e5066-513e-5a8c-9dfd-aa717ac919ff
,,br,101,1592,
,,br,101,1593,
veloxzyk,dll,br,101,1594,a8abd05e-8adb-5339-9caa-e5a4ccf153ff
Sakata,paz,br,101,1595,38856a96-b95a-5d30-8832-f17713a3a35d
n3verzin666,PRG00,br,101,1596,a7e5db9c-29db-5354-9ce4-6ba8c593c88f
Crowlex,1999,br,101,1597,a7f9e362-5f58-54d9-bf11-e3ab0c2c55d8
WD シ,007,br,101,1598,5deafb12-b676-5ca0-9fbd-b2024eae40af
mivêzinn,mrisb,br,101,1599,6bdc5527-75a3-5f81-9442-9b99c0128e76
,,br,101,1600,
broken FLP,flpvv,br,101,1601,02ecd060-9e8a-501a-9b09-c80eb3787caa
xarutin 水,REAL,br,101,1602,bdbca96c-ec2b-5cb2-9f77-dca8023c256e
BK 47,PSBK,br,101,1603,46e57539-2864-556d-a5d1-cf0966c0b06b
Kam1Kaze,0000,br,101,1604,f194b51c-d0a0-546b-8d51-2a83afe1634a
scr0pz,dmnss,br,101,1605,1069d7b0-055e-5488-8fdb-84dbe7c63e75
DRAGziK,2001,br,100,1606,881250c8-d7a4-5cbc-a27b-07cdcec8ad33
,,br,100,1607,
shugen,000,br,100,1608,86e8c4b2-297c-506b-8c1d-83318d5d2b4f
thx the promise,bless,br,100,1609,90049a98-50b1-5847-8f05-fd94cee4e4c0
J5lidof,5lf,br,100,1610,fc40be16-09a8-5d78-a2d3-dbd8544aaeec
jogo ruim do crl,lixo,br,100,1611,8bc70b17-2331-5e6e-8148-d9384671ef99
korean lover,22K,br,100,1612,81038c22-d6e6-5032-81e6-e540d2d67413
thxuzz,JOANA,br,100,1613,4d912aeb-a19f-57d7-b1c3-64b617cf48ca
HeavenZ,peace,br,100,1614,1d9ecfe6-5e77-56e6-8e9b-f25f9c286577
Beni,benai,br,100,1615,638a63d3-98b1-55df-b7a1-8c29ff6eb779
Mike Tyson,toxic,br,100,1616,c69b8221-d507-5651-b6f6-c53394025c8b
llll,XDDDD,br,100,1617,37ea9916-4575-51f4-975d-c9d9ce7bafe3
,,br,100,1618,
Barbossasz,Nando,br,100,1619,ae4ca178-14b8-5172-97f0-b5b5bb17885c
Luyzz CRF,SRN,br,100,1620,b4f4f75e-08b2-5f9d-a4f4-621db005ed21
Nyers,Ego,br,100,1621,2fe01042-533e-5d16-8b69-84ef0fd63505
carvalho 17,888,br,100,1622,c4f7108e-1879-5395-8737-bd28a842ff18
TSUKUYOMI,SCCP,br,100,1623,d28b1fbb-84eb-58b4-89ff-bbdd3896ab93
,,br,100,1624,
Shadow Soldier,Ayumy,br,100,1625,9c2d84fb-adcc-5d17-a5eb-8bbf276b3e8f
la pithchula,cuz1n,br,100,1626,d79599db-6e9a-5f02-9c1b-83b6dc8af3f8
slowtempo,idc,br,99,1627,b388cce3-48e5-5a50-b7ee-00b71736a8f3
felipezz,Sagaz,br,99,1628,4f5a4a13-21ed-5bc6-b3e8-c7ec626734c8
TizZz,RHLM2,br,99,1629,ffcc3211-fa58-585e-a36c-8cf730344d76
jjvitor1x,2010,br,99,1630,48248961-1dc4-5fc8-a4bf-8e838740d6b5
dziN,NJR,br,99,1631,9ce7272d-bbf4-5bee-beef-e67ee8d1a295
,,br,99,1632,
Jesus is the Way,Pedro,br,99,1633,34f9c846-9510-5b0b-843a-36f2f7290cbb
asd,rize,br,99,1634,b1f8fc67-b046-5bb7-ae63-acb6c76c15c5
,,br,99,1635,
cursed,pro,br,99,1636,a29228d3-48cd-5427-940a-2cfe09373cef
guh g4lada,bala,br,99,1637,321fd7b9-3855-5959-ae58-7da871a3330e
,,br,99,1638,
Kaizer,LAB,br,99,1639,d809560c-72ef-5a39-b0f9-c7f4cf24f3e4
vkxt7,love,br,99,1640,16158ae7-545a-53fb-88fa-d8405d207844
SixMáFase,feio,br,99,1641,3cf21fe3-8e60-5986-baf6-f028a1a2f40d
1joker8,1145,br,99,1642,d28f5d94-b19a-5c81-863e-9f89753bbffd
CaniJ,BRkrl,br,98,1643,53f685fa-16eb-523f-9e6e-69912f1d1f30
,,br,98,1644,
,,br,98,1645,
Ban,Mast2,br,98,1646,18df4417-6611-54d9-9fe7-28349bc5bf06
unattainable,júlia,br,98,1647,9576ba1e-36b7-5123-a057-d1d0a06f8afe
vns,aim,br,98,1648,17803b69-e8f1-52b0-b397-fefb9bdad39b
,,br,98,1649,
,,br,98,1650,
FEDZ,BR111,br,98,1651,241cecdc-5d2f-58ff-aa1b-efa5032582a1
z99,εïз,br,98,1652,928616d8-5c4d-5972-ae3e-4c08989cdcb1
proxD,Hate,br,98,1653,f3b275e2-9324-5db3-b3be-0612d05003b9
Louy,FDSvc,br,98,1654,88198f17-2889-58ae-866c-f1a587401f12
JãozinDark,0408,br,98,1655,71b4cd8c-515c-5ccc-8ff0-15903b862201
M0SQ1T0,2108,br,98,1656,7db91fa3-9505-5f19-bfce-68676af70b3b
CosTelinh4,1995,br,98,1657,e8284393-f4e2-5e28-802f-bbbe0fd1f4e1
,,br,97,1658,
saske,002,br,97,1659,b90c6a13-b058-542b-976f-0d8bcbfa94a8
superpdr1n,burn,br,97,1660,b1bbab99-982f-58cd-a0ad-f9c851ac1619
Lazzy,bahia,br,97,1661,aaad4681-1bff-51d8-bb1c-62e65a0186d7
,,br,97,1662,
,,br,97,1663,
,,br,97,1664,
Tapita,fezes,br,97,1665,a6b1755b-30f1-56ec-b65c-8b79084bacbb
lovelyCry r4Nkov,JESUS,br,97,1666,cd51159e-0fbc-568a-a8a8-8d2b586f9eef
,,br,97,1667,
dougzerafps,1411,br,97,1668,74c6cfda-2100-5aa2-adff-afbf1431ff0d
nyzk,furia,br,97,1669,aac4122b-8d42-5ee6-8e7b-5fd8a4061691
rigby,fatal,br,97,1670,bbd039fb-cddd-584a-b5d8-f62c9bea2f93
i miss the clown,clove,br,97,1671,820ddf2c-2009-5c5f-808d-7763bfd58e32
fred33,CSB,br,97,1672,710e895d-2c9c-5eaf-9ca7-f4cbf9641506
Gregziin,GREGS,br,97,1673,57147311-b5fe-5de1-b09f-ac1f669fa90f
piM,まいさ,br,96,1674,564c2952-7ec3-53a5-9653-d65020865c33
,,br,96,1675,
Daniel Alves,PR3S0,br,96,1676,a9d8cc4e-67ff-5552-9322-ae2f7e995ba1
Menelas,Mnscl,br,96,1677,b626d9f3-b4a6-5057-92d9-7c699a2a5b26
trigger,EGO,br,96,1678,9bbfb8ea-2469-5c41-975d-a6db03abf355
mdzZtz,777,br,96,1679,0425bafe-87f1-585d-bd00-a8bc567592d2
gpz,EGO,br,96,1680,1b06c693-e934-53be-894b-a39fcccb568e
,,br,96,1681,
buyatyazin,2010,br,96,1682,44b827e9-b466-52f8-b653-775c4b359b33
apazigua gordões,sunny,br,96,1683,4c96c0fd-a15c-5876-949a-71fcbfd8eb14
vNs,9773,br,96,1684,1717fe1e-1357-5219-81a1-9801007ea058
maSEVEN the lazy,ma777,br,96,1685,60e4dcc9-c143-5b3f-a2ee-17fb8c7c07a7
,,br,95,1686,
gábe,lia,br,95,1687,99bb8167-6691-5680-a499-512e6686312a
k4du,2007,br,95,1688,6afbf72d-1591-5fcf-9473-1a40e2e84096
davz33,01010,br,95,1689,60a944bc-c9f8-5373-8d4a-1f83d155e36a
peek,Leal,br,95,1690,35259c6c-6b77-5b4d-9e33-ec0547cd6906
Sirius,60Hz,br,95,1691,55468ef8-7c7a-5edc-9cd1-4415261b2573
,,br,95,1692,
,,br,95,1693,
tmpst,tmpst,br,95,1694,58228234-0226-5872-8f7d-eb769eaec9ce
,,br,95,1695,
furtay,sick,br,95,1696,ae5ada2c-41f5-5ae9-bae0-6911ce11f468
HAJAX,CSGO,br,95,1697,3292d601-2242-5961-9324-3c09cdb26600
,,br,95,1698,
insane aim,brrl7,br,95,1699,1fe24a36-1601-5079-badf-334daa09aa1f
MewTwo,Hard,br,95,1700,d6e449ca-dfb1-5e8a-9843-4090f0458477
Engulo Tudo,xtuxv,br,95,1701,7357390e-dea0-558e-85d6-00d5602e40b8
Faultツ,5168,br,95,1702,0025cd1a-5aab-5022-ad46-8a9c59c032a8
Pecinha,013,br,94,1703,62650920-c216-5ffb-85d5-34b9bd7caf1d
PRX magic,3Cden,br,94,1704,5c1f97f7-8165-5edb-8c0d-64bef26878c3
Têagá,THz,br,94,1705,8c30ec7f-6c59-5e0f-89ce-8e53d054ea1d
Akari,kaori,br,94,1706,c76a3801-38a9-55ae-82b4-e3a12bbc4476
yeshuaa,0001,br,94,1707,a5897c72-4c85-5039-9eb2-d9b821597676
t g,Bilu,br,94,1708,84b3790f-38e1-59f6-8d4c-0a33023cca82
HΣИS ヤギ,tuff,br,94,1709,adaf9ec1-eb44-5db0-8e65-c5a6d20eb057
